,Original JPG,Binary PNG,IoU,Recall
80,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 01.png,0.02919123118310343,0.6818181818181818
81,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 14.png,0.02746156554395024,0.6085825747724317
82,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 12.png,0.025436642832024382,0.47692307692307695
83,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 06.png,0.0030233401862377555,0.12626262626262627
84,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 05.png,0.0,0.0
85,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 04.png,0.03166543047869002,0.6416184971098265
86,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 08.png,0.006230910201588271,0.2236842105263158
87,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 18.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 18.png,0.03773584905660377,0.6289424860853432
88,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 03.png,0.02483462922130672,0.6388059701492538
89,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 08.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 08.png,0.0295807007466973,0.59675550405562
90,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 11.png,0.055960799599086807,0.668218085106383
91,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 24.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 24.png,0.02682538811783422,0.6680327868852459
92,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 10.png,0.04137736381597516,0.6793327154772938
93,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 25.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 25.png,0.026346185578351024,0.7484375
94,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 14.png,0.014721163837894008,0.11383928571428571
95,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 06.png,0.02448907681465821,0.5783633841886269
96,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 26.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 26.png,0.02584795981714544,0.6666666666666666
97,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 01.png,0.024958402662229616,0.6286127167630058
98,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 05.png,0.024423963133640553,0.603988603988604
99,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 20.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 20.png,0.03888,0.6295336787564767
100,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 07.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 07.png,0.02592234665453925,0.6055776892430279
101,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 16.png,0.04061576914337651,0.33694627709707825
102,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 17.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 17.png,0.0005886854653558603,0.00945179584120983
103,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 21.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 21.png,0.031060689503249257,0.6032085561497326
104,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 15.png,0.004225352112676056,0.06575342465753424
105,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 22.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 22.png,0.028945325496284795,0.6258992805755396
106,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 12.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 12.png,0.07029356315647724,0.505422153369481
107,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 04.png,0.024390243902439025,0.5772913816689467
108,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 23.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 23.png,0.026568714096332303,0.643048128342246
109,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 02.png,0.02422718701788469,0.6022727272727273
110,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 09.png,0.03571630404068946,0.6702014846235419
111,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 19.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 19.png,0.03618265128772318,0.5329712955779674
112,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4 (3-23-2018 1-45-22 PM)/4 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/4.1/4 13.png,0.07390738531612623,0.43784131063283005
113,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 09.png,0.04844422647267179,0.4294685990338164
114,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 13.png,0.04889908758127083,0.6100886162235856
115,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 17.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 17.png,0.04529616724738676,0.6171816126601356
116,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 04.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 04.png,0.020745085261214293,0.5261707988980716
117,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 10.png,0.03402084968052909,0.22316176470588237
118,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 11.png,0.00370348597966022,0.027155172413793102
119,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 01.png,0.021982238789606402,0.5958395245170877
120,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 15.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 15.png,0.04756969068790573,0.5948158253751705
121,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 14.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 14.png,0.04445911742049081,0.506265664160401
122,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 19.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 19.png,0.03916099520249916,0.6307277628032345
123,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 03.png,0.022208916226661587,0.5754583921015515
124,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 02.png,0.022835812702420816,0.5652173913043478
125,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1 (3-23-2018 1-45-15 PM)/1 16.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/4/1.1/1 16.png,0.04776630404771108,0.6113074204946997
